1,64,1.0
0,119,1.0
0,120,1.0
120,0,0.0
120,0,0.0
119,0,0.0
0,120,1.0
0,119,1.0
112,0,0.0
88,0,0.0
110,0,0.0
104,1,0.0
0,103,1.0
5,110,1.0
105,0,0.0
0,120,1.0
120,0,0.0
120,0,0.0
0,115,1.0
0,118,1.0
1,113,1.0
0,111,1.0
0,120,1.0
115,5,0.0
105,0,0.0
118,0,0.0
120,0,0.0
0,120,1.0
0,119,1.0
0,119,1.0
118,0,0.0
118,0,0.0
91,0,0.0
0,119,1.0
1,119,1.0
0,119,1.0
0,105,1.0
1,114,1.0
0,91,1.0
0,82,1.0
117,0,0.0
120,0,0.0
119,0,0.0
120,0,0.0
96,0,0.0
119,1,0.0
0,120,1.0
120,0,0.0
35,0,0.0
120,0,0.0
0,120,1.0
0,110,1.0
2,115,1.0
105,0,0.0
120,0,0.0
117,2,0.0
0,119,1.0
7,113,1.0
120,0,0.0
0,82,1.0
0,120,1.0
107,0,0.0
0,120,1.0
19,83,1.0
0,117,1.0
1,117,1.0
115,4,0.0
0,119,1.0
0,120,1.0
116,0,0.0
5,107,1.0
0,103,1.0
119,1,0.0
1,97,1.0
113,0,0.0
0,120,1.0
2,118,1.0
0,120,1.0
0,120,1.0
0,120,1.0
0,120,1.0
2,115,1.0
106,0,0.0
4,61,1.0
120,0,0.0
1,119,1.0
78,0,0.0
0,84,1.0
0,105,1.0
109,0,0.0
72,1,0.0
120,0,0.0
0,119,1.0
117,0,0.0
120,0,0.0
4,116,1.0
0,105,1.0
120,0,0.0
120,0,0.0
0,105,1.0
0,110,1.0
119,0,0.0
107,2,0.0
120,0,0.0
112,0,0.0
0,100,1.0
0,120,1.0
4,115,1.0
105,0,0.0
105,0,0.0
120,0,0.0
0,119,1.0
0,119,1.0
113,2,0.0
0,119,1.0
0,118,1.0
0,105,1.0
120,0,0.0
3,117,1.0
1,75,1.0
117,0,0.0
114,0,0.0
0,119,1.0
0,118,1.0
120,0,0.0
0,119,1.0
120,0,0.0
0,112,1.0
1,117,1.0
0,120,1.0
109,0,0.0
2,102,1.0
116,0,0.0
0,120,1.0
118,2,0.0
120,0,0.0
0,8,1.0
0,92,1.0
119,1,0.0
117,2,0.0
0,120,1.0
119,0,0.0
120,0,0.0
1,118,1.0
120,0,0.0
120,0,0.0
0,107,1.0
120,0,0.0
120,0,0.0
114,0,0.0
0,120,1.0
120,0,0.0
2,118,1.0
4,89,1.0
119,0,0.0
60,0,0.0
116,4,0.0
2,118,1.0
120,0,0.0
70,0,0.0
4,99,1.0
119,1,0.0
0,120,1.0
1,119,1.0
120,0,0.0
95,0,0.0
120,0,0.0
85,0,0.0
120,0,0.0
91,0,0.0
0,120,1.0
120,0,0.0
97,0,0.0
1,118,1.0
5,93,1.0
0,83,1.0
120,0,0.0
0,119,1.0
0,117,1.0
119,0,0.0
120,0,0.0
1,119,1.0
0,100,1.0
120,0,0.0
6,62,1.0
16,18,1.0
0,120,1.0
15,105,1.0
1,115,1.0
47,4,0.0
120,0,0.0
1,118,1.0
4,91,1.0
1,92,1.0
117,0,0.0
0,105,1.0
120,0,0.0
120,0,0.0
0,113,1.0
120,0,0.0
0,120,1.0
2,83,1.0
120,0,0.0
0,30,1.0
120,0,0.0
120,0,0.0
120,0,0.0
116,0,0.0
120,0,0.0
99,0,0.0
106,14,0.0
120,0,0.0
119,0,0.0
0,120,1.0
0,120,1.0
0,117,1.0
0,120,1.0
0,120,1.0
120,0,0.0
120,0,0.0
120,0,0.0
1,116,1.0
120,0,0.0
0,120,1.0
5,109,1.0
2,116,1.0
8,104,1.0
120,0,0.0
120,0,0.0
51,0,0.0
1,119,1.0
100,0,0.0
101,0,0.0
120,0,0.0
0,102,1.0
0,120,1.0
0,119,1.0
116,1,0.0
88,0,0.0
0,117,1.0
120,0,0.0
0,120,1.0
119,0,0.0
4,104,1.0
120,0,0.0
4,68,1.0
1,118,1.0
0,47,1.0
112,0,0.0
0,120,1.0
120,0,0.0
119,1,0.0
27,55,0.0
120,0,0.0
120,0,0.0
114,0,0.0
118,0,0.0
0,113,1.0
119,0,0.0
1,119,1.0
0,105,1.0
120,0,0.0
120,0,0.0
3,115,1.0
2,114,1.0
7,112,1.0
0,119,1.0
86,0,0.0
0,118,1.0
0,71,1.0
0,105,1.0
0,118,1.0
120,0,0.0
106,2,0.0
91,0,0.0
114,0,0.0
105,0,0.0
0,116,1.0
0,120,1.0
0,119,1.0
0,96,1.0
3,117,1.0
1,109,1.0
2,75,1.0
8,56,1.0
0,113,1.0
0,120,1.0
0,118,1.0
119,0,0.0
0,117,1.0
120,0,0.0
0,97,1.0
0,80,1.0
120,0,0.0
5,95,1.0
0,120,1.0
2,118,1.0
116,1,0.0
11,107,1.0
120,0,0.0
120,0,0.0
120,0,0.0
116,0,0.0
105,0,0.0
0,92,1.0
120,0,0.0
120,0,0.0
4,116,1.0
0,120,1.0
3,116,1.0
119,0,0.0
119,1,0.0
104,0,0.0
0,120,1.0
3,106,1.0
0,119,1.0
120,0,0.0
120,0,0.0
1,119,1.0
0,119,1.0
119,0,0.0
110,0,0.0
0,119,1.0
0,90,1.0
110,0,0.0
120,0,0.0
120,0,0.0
1,103,1.0
83,0,0.0
2,68,1.0
119,1,0.0
120,0,0.0
0,120,1.0
0,118,1.0
102,0,0.0
0,113,1.0
119,1,0.0
48,1,0.0
0,120,1.0
119,1,0.0
119,0,0.0
96,20,0.0
0,105,1.0
105,0,0.0
0,120,1.0
119,0,0.0
0,120,1.0
120,0,0.0
119,0,0.0
113,0,0.0
75,0,0.0
120,0,0.0
1,111,1.0
117,1,0.0
0,105,1.0
1,112,1.0
0,119,1.0
0,105,1.0
1,119,1.0
112,0,0.0
120,0,0.0
1,109,1.0
8,0,0.0
1,119,1.0
4,112,1.0
0,117,1.0
120,0,0.0
118,0,0.0
3,112,1.0
119,0,0.0
1,118,1.0
119,1,0.0
0,105,1.0
95,1,0.0
3,116,1.0
120,0,0.0
0,96,1.0
1,91,1.0
0,3,1.0
0,120,1.0
119,0,0.0
120,0,0.0
0,105,1.0
0,105,1.0
0,101,1.0
120,0,0.0
85,0,0.0
15,105,1.0
1,14,1.0
120,0,0.0
0,120,1.0
120,0,0.0
119,1,0.0
120,0,0.0
118,0,0.0
0,76,1.0
120,0,0.0
120,0,0.0
7,112,1.0
0,115,1.0
0,111,1.0
2,117,1.0
0,120,1.0
6,104,1.0
1,56,1.0
120,0,0.0
120,0,0.0
0,113,1.0
120,0,0.0
112,0,0.0
1,109,1.0
120,0,0.0
3,114,1.0
2,115,1.0
17,102,1.0
120,0,0.0
120,0,0.0
116,0,0.0
120,0,0.0
120,0,0.0
118,0,0.0
110,10,0.0
119,1,0.0
0,117,1.0
120,0,0.0
119,1,0.0
0,119,1.0
0,117,1.0
75,0,0.0
117,3,0.0
0,120,1.0
1,111,1.0
120,0,0.0
112,0,0.0
120,0,0.0
114,0,0.0
120,0,0.0
119,1,0.0
0,120,1.0
100,18,0.0
117,0,0.0
0,120,1.0
1,79,1.0
0,117,1.0
120,0,0.0
107,0,0.0
0,120,1.0
105,0,0.0
120,0,0.0
0,119,1.0
120,0,0.0
10,110,1.0
114,1,0.0
1,117,1.0
0,120,1.0
0,66,1.0
118,1,0.0
0,120,1.0
120,0,0.0
0,81,1.0
116,4,0.0
0,120,1.0
1,119,1.0
120,0,0.0
0,114,1.0
5,115,1.0
105,0,0.0
120,0,0.0
1,75,1.0
120,0,0.0
2,118,1.0
120,0,0.0
120,0,0.0
119,1,0.0
0,118,1.0
6,114,1.0
120,0,0.0
120,0,0.0
0,100,1.0
0,119,1.0
120,0,0.0
120,0,0.0
0,118,1.0
120,0,0.0
120,0,0.0
1,119,1.0
90,1,0.0
0,107,1.0
119,0,0.0
104,0,0.0
120,0,0.0
115,0,0.0
0,92,1.0
118,0,0.0
0,100,1.0
36,0,0.0
2,104,1.0
